"timestamp","event_id","event_name","user","client_ip","client_port","database","query","normalized_query","query_digest","query_length","query_entropy","is_system_table","scan_efficiency","is_admin_command","is_risky_command","has_comment","execution_time_ms","lock_time_ms","cpu_time_ms","program_name","connector_name","client_os","source_host","rows_returned","rows_examined","rows_affected","error_code","error_message","error_count","has_error","warning_count","created_tmp_disk_tables","created_tmp_tables","select_full_join","select_scan","sort_merge_passes","no_index_used","no_good_index_used","connection_type","thread_os_id","source_dbms","behavior_type","is_anomaly"
"2025-12-11T08:55:52.349281","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","sales_db","SELECT COUNT(*) FROM sales_db.products","SELECT COUNT ( * ) FROM `sales_db` . `products`","8121ffecb6337b660718ea040042711af797c7f6e3f07621ad09aad36c724efd","38","4.7345","0","1.0","0","0","0","0.3298","0.003","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T08:55:54.537106","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","unknown","SELECT status, COUNT(*) as count FROM marketing_db.leads GROUP BY status LIMIT 10","SELECT STATUS , COUNT ( * ) AS `count` FROM `marketing_db` . `leads` GROUP BY STATUS LIMIT ?","ee7a92794b1447d7459f4ef7e2567f7e64f9f886f68c01311e8c6f9b8c16a2d2","81","4.9207","0","0.0","0","0","0","0.3409","0.003","0.0","httpd","libmysql","Win32","SALES-463-PC","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:00:10.137463","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","unknown","SELECT COUNT(*) FROM finance_db.expense_reports","SELECT COUNT ( * ) FROM `finance_db` . `expense_reports`","acd91441acd141a22d48d18e2714b3561b72d97e3dd5b2e681c3fe24e4118471","47","4.7648","0","1.0","0","0","0","0.526","0.004","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:01:50.736179","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","unknown","SELECT payment_method, COUNT(*) as count FROM finance_db.payments GROUP BY payment_method LIMIT 10","SELECT `payment_method` , COUNT ( * ) AS `count` FROM `finance_db` . `payments` GROUP BY `payment_method` LIMIT ?","f2d20ebe5c609569bd6f0945df931424feeecb0081d566a05a92edb891319c0c","98","4.971","0","0.5","0","0","0","1.9393","0.003","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","1","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T08:17:39.702587","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-779-WS","0","hr_db","SELECT name, position FROM hr_db.employees LIMIT 10","SELECT NAME , `position` FROM `hr_db` . `employees` LIMIT ?","4a1ae4df1f6ce71a5e4b1b8069f7c7234b0543043949a167b927a29f1c832502","51","4.7261","0","0.909091","0","0","0","0.5965","0.003","0.0","java","libmysql","Win64","MANAGEMENT-779-WS","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_DASHBOARD","0"
"2025-12-11T09:03:29.978771","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","unknown","SELECT COUNT(*) FROM marketing_db.leads","SELECT COUNT ( * ) FROM `marketing_db` . `leads`","6914b37801bf61a8ca3a84194c46230890a255f28cc6a4d1acc22421ac44c4be","39","4.8045","0","1.0","0","0","0","0.8333","0.004","0.0","httpd","libmysql","Win32","SALES-463-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:03:43.830128","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","hr_db","SELECT position, COUNT(*) as count FROM hr_db.employees GROUP BY position LIMIT 10","SELECT `position` , COUNT ( * ) AS `count` FROM `hr_db` . `employees` GROUP BY `position` LIMIT ?","828172cc54bac6b15f83237f645de1308ad44c85a96a91eb0a8bb69f1f0740b9","82","4.9906","0","0.0199","0","0","0","0.9288","0.002","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","4","200","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T08:08:57.812519","4","statement/sql/select","luong_cong_hung","FINANCE-432-LAPTOP","0","unknown","SELECT COUNT(*) FROM finance_db.invoices","SELECT COUNT ( * ) FROM `finance_db` . `invoices`","64c5ea0e25ff678851f616e571fd8177d0dc87815f7037927c42ae8eeb7bb6ff","40","4.6653","0","1.0","0","0","0","0.4529","0.003","0.0","SAP","libmysql","Windows","FINANCE-432-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_INVOICE","0"
"2025-12-11T09:05:25.627899","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","sales_db","SELECT COUNT(*) FROM sales_db.products","SELECT COUNT ( * ) FROM `sales_db` . `products`","8121ffecb6337b660718ea040042711af797c7f6e3f07621ad09aad36c724efd","38","4.7345","0","1.0","0","0","0","0.454","0.003","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:05:05.898857","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","unknown","SELECT COUNT(*) FROM support_db.support_tickets","SELECT COUNT ( * ) FROM `support_db` . `support_tickets`","adda120c1f895018c73505732ec5cc3be6d07c8a0a21ec8e32424d33cef4fa6c","47","4.6714","0","1.0","0","0","0","0.5508","0.004","0.0","httpd","libmysql","Win32","SALES-463-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:08:06.453152","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","sales_db","SELECT COUNT(*) FROM sales_db.customers","SELECT COUNT ( * ) FROM `sales_db` . `customers`","df891e227750fc5476acf0b512c23062fb321bb473f5583969cb3d6c9cd8c33d","39","4.7019","0","1.0","0","0","0","0.3843","0.004","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:04:37.887154","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","hr_db","SELECT employee_id, amount FROM hr_db.salaries LIMIT 10","SELECT `employee_id` , `amount` FROM `hr_db` . `salaries` LIMIT ?","fa52f86acde4d0c3226193a12d794c85e6be0c668ea949c4ad2acacd317e7e44","55","4.7947","0","0.909091","0","0","0","0.3106","0.002","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","10","10","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_REPORT","0"
"2025-12-11T09:08:19.309731","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT order_id, total_amount FROM sales_db.orders LIMIT 10","SELECT `order_id` , `total_amount` FROM `sales_db` . `orders` LIMIT ?","f3babe3d44e08a22ce392f2fd3f32a891ae5b840a2c622d5d4b325649306b59b","59","4.6066","0","0.0","0","0","0","0.3386","0.003","0.0","httpd","libmysql","Win32","SALES-463-PC","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:09:04.538212","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","unknown","SELECT ticket_id, created_by FROM support_db.ticket_responses LIMIT 10","SELECT `ticket_id` , `created_by` FROM `support_db` . `ticket_responses` LIMIT ?","0e65ca3c22a274227185f68cc8d0a33c532bcf5700cbade29d0dd561399a2761","70","4.6678","0","0.0","0","0","0","0.328","0.003","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:09:24.497280","4","statement/sql/select","ly_phuong_dieu","MANAGEMENT-103-WS","0","sales_db","SELECT COUNT(*) FROM sales_db.customers","SELECT COUNT ( * ) FROM `sales_db` . `customers`","df891e227750fc5476acf0b512c23062fb321bb473f5583969cb3d6c9cd8c33d","39","4.7019","0","1.0","0","0","0","0.2782","0.003","0.0","PowerBIDesktop","libmysql","Win64","MANAGEMENT-103-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:12:17.077904","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","unknown","SELECT COUNT(*) FROM marketing_db.lead_sources","SELECT COUNT ( * ) FROM `marketing_db` . `lead_sources`","293eddb56f462f32f227969cd381784f52a2d5c15f3c0162288f28fe2ea4584a","46","4.9255","0","1.0","0","0","0","0.2509","0.002","0.0","httpd","libmysql","Win32","SALES-463-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","CREATE_ORDER","0"
"2025-12-11T09:11:13.959732","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","unknown","SELECT user_id, login_time FROM admin_db.user_sessions WHERE is_active = TRUE LIMIT 10","SELECT `user_id` , `login_time` FROM `admin_db` . `user_sessions` WHERE `is_active` = TRUE LIMIT ?","920d83f3452d85ead4556127a92ab982fdc0335f0fc3a91c14a6db1da8ce86ad","86","4.7475","0","0.0","0","0","0","0.3565","0.003","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:13:17.787666","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT order_id, total_amount FROM sales_db.orders LIMIT 10","SELECT `order_id` , `total_amount` FROM `sales_db` . `orders` LIMIT ?","f3babe3d44e08a22ce392f2fd3f32a891ae5b840a2c622d5d4b325649306b59b","59","4.6066","0","0.0","0","0","0","0.278","0.003","0.0","httpd","libmysql","Win32","SALES-463-PC","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_ORDER","0"
"2025-12-11T09:14:53.248558","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","unknown","SELECT COUNT(*) FROM marketing_db.lead_activities","SELECT COUNT ( * ) FROM `marketing_db` . `lead_activities`","71af9498776239806b0e68e2c9ece82221bffeaae06bc386ac6f2f778c2b2194","49","4.8184","0","1.0","0","0","0","0.3263","0.003","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:15:15.809155","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT COUNT(*) FROM sales_db.products","SELECT COUNT ( * ) FROM `sales_db` . `products`","8121ffecb6337b660718ea040042711af797c7f6e3f07621ad09aad36c724efd","38","4.7345","0","1.0","0","0","0","0.5283","0.005","0.0","httpd","libmysql","Win32","SALES-463-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_ORDER","0"
"2025-12-11T09:16:34.450665","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT customer_id, company_name, city FROM sales_db.customers WHERE status = 'active' LIMIT 10","SELECT `customer_id` , `company_name` , `city` FROM `sales_db` . `customers` WHERE STATUS = ? LIMIT ?","af0cf179f67feea66093d3e48068d289f25b9920678ca09f9dda8bcb4152be71","95","4.8323","0","0.75","0","0","0","0.4037","0.003","0.0","httpd","libmysql","Win32","SALES-463-PC","3","3","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_ORDER","0"
"2025-12-11T09:17:33.860950","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT COUNT(*) FROM sales_db.orders","SELECT COUNT ( * ) FROM `sales_db` . `orders`","8765d77b74b2ccd49f057461967306a0c8dc9850e2c9bf2723e2218cf46a75fb","36","4.5169","0","1.0","0","0","0","0.349","0.004","0.0","httpd","libmysql","Win32","SALES-463-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","UPDATE_ORDER_STATUS","0"
"2025-12-11T09:19:00.630627","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","unknown","SELECT status, COUNT(*) as count FROM marketing_db.leads GROUP BY status LIMIT 10","SELECT STATUS , COUNT ( * ) AS `count` FROM `marketing_db` . `leads` GROUP BY STATUS LIMIT ?","ee7a92794b1447d7459f4ef7e2567f7e64f9f886f68c01311e8c6f9b8c16a2d2","81","4.9207","0","0.0","0","0","0","0.3777","0.003","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:19:37.522373","4","statement/sql/select","ha_linh_linh","SALES-463-PC","0","sales_db","SELECT city, COUNT(*) as customer_count FROM sales_db.customers GROUP BY city LIMIT 10","SELECT `city` , COUNT ( * ) AS `customer_count` FROM `sales_db` . `customers` GROUP BY `city` LIMIT ?","5e8f89b33271ebf6e8a45e5d4e1707be30deea9afd6e991f962d8705add210b5","86","4.9547","0","0.75","0","0","0","0.4065","0.003","0.0","httpd","libmysql","Win32","SALES-463-PC","3","3","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_ORDER","0"
"2025-12-11T08:21:05.654182","4","statement/sql/select","quach_linh_bich","SALES-422-LAPTOP","57319","unknown","SELECT status, COUNT(*) as count FROM marketing_db.leads GROUP BY status LIMIT 10","SELECT STATUS , COUNT ( * ) AS `count` FROM `marketing_db` . `leads` GROUP BY STATUS LIMIT ?","ee7a92794b1447d7459f4ef7e2567f7e64f9f886f68c01311e8c6f9b8c16a2d2","81","4.9207","0","0.0","0","0","0","0.4797","0.004","0.0","excel","libmysql","Win64","SALES-422-LAPTOP","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","LOGIN","0"
"2025-12-11T09:21:06.448116","4","statement/sql/select","tran_mai_oanh","MANAGEMENT-309-PC","0","unknown","SELECT COUNT(*) FROM marketing_db.campaigns","SELECT COUNT ( * ) FROM `marketing_db` . `campaigns`","dc617a1faee9539135f5cba7182f1ad0b3790cacf7a9a99a0131dde4073f12be","43","4.833","0","1.0","0","0","0","0.4667","0.003","0.0","excel","libmysql","macOS","MANAGEMENT-309-PC","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:21:59.103527","4","statement/sql/select","quach_linh_bich","SALES-422-LAPTOP","57319","unknown","SELECT campaign_id, SUM(impressions) as total_impressions FROM marketing_db.campaign_performance GROUP BY campaign_id LIMIT 10","SELECT `campaign_id` , SUM ( `impressions` ) AS `total_impressions` FROM `marketing_db` . `campaign_performance` GROUP BY `campaign_id` LIMIT ?","607b9b5af221c86b462dc633a11ec999c11a0bdd2453484f82e505364ed5ce2a","126","4.8499","0","0.5","0","0","0","2.661","0.003","0.0","excel","libmysql","Win64","SALES-422-LAPTOP","1","1","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:17:33.148556","4","statement/sql/select","luong_cong_hung","FINANCE-432-LAPTOP","0","unknown","SELECT department, planned_amount FROM finance_db.budget_plans LIMIT 10","SELECT `department` , `planned_amount` FROM `finance_db` . `budget_plans` LIMIT ?","513df99a580564996fdc5d4a90d3af1c8084f7ea48c689f0311de1cc7de852ed","71","4.7147","0","0.0","0","0","0","0.2664","0.003","0.0","SAP","libmysql","Windows","FINANCE-432-LAPTOP","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_INVOICE","0"
"2025-12-11T08:05:48.096657","4","statement/sql/select","ho_hong_trang","SALES-419-WS","0","unknown","SELECT source_name, source_type FROM marketing_db.lead_sources WHERE is_active = TRUE LIMIT 10","SELECT `source_name` , `source_type` FROM `marketing_db` . `lead_sources` WHERE `is_active` = TRUE LIMIT ?","de4c3731355f6c99297c1d0dc0d0814990880ca987fbfac82ef2bf778b1fda6a","94","4.8889","0","0.0","0","0","0","0.9054","0.003","0.0","php","libmysql","Windows","SALES-419-WS","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","SEARCH_CUSTOMER","0"
"2025-12-11T09:24:49.881706","4","statement/sql/select","luong_cong_hung","FINANCE-432-LAPTOP","0","unknown","SELECT category, SUM(amount) as total FROM finance_db.expense_reports GROUP BY category LIMIT 10","SELECT `category` , SUM ( `amount` ) AS `total` FROM `finance_db` . `expense_reports` GROUP BY `category` LIMIT ?","ca783432d7523bcfc3f4f0a5d74eef206ac63c0d07fe0b869d2e10d0d9030fe0","96","4.9746","0","0.0","0","0","0","0.7955","0.003","0.0","SAP","libmysql","Windows","FINANCE-432-LAPTOP","0","0","0","0","","0","0","0","0","1","0","1","0","1","0","unknown","0","MySQL","VIEW_INVOICE","0"
"2025-12-11T09:25:26.473904","4","statement/sql/select","ho_hong_trang","SALES-419-WS","0","unknown","SELECT campaign_name FROM marketing_db.campaigns LIMIT 10","SELECT `campaign_name` FROM `marketing_db` . `campaigns` LIMIT ?","6149ea9093667e412573da88c716f5c4b2b7513495f10e6d598519d91b70ee4a","57","4.5938","0","0.0","0","0","0","0.2793","0.003","0.0","php","libmysql","Windows","SALES-419-WS","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:26:49.551144","4","statement/sql/select","ho_hong_trang","SALES-419-WS","0","unknown","SELECT ticket_id, created_by FROM support_db.ticket_responses LIMIT 10","SELECT `ticket_id` , `created_by` FROM `support_db` . `ticket_responses` LIMIT ?","0e65ca3c22a274227185f68cc8d0a33c532bcf5700cbade29d0dd561399a2761","70","4.6678","0","0.0","0","0","0","0.2911","0.003","0.0","php","libmysql","Windows","SALES-419-WS","0","0","0","0","","0","0","0","0","0","0","1","0","1","0","unknown","0","MySQL","CREATE_ORDER","0"
"2025-12-11T09:27:00.116043","4","statement/sql/select","luong_cong_hung","FINANCE-432-LAPTOP","0","unknown","SELECT COUNT(*) FROM finance_db.invoice_items","SELECT COUNT ( * ) FROM `finance_db` . `invoice_items`","6b04bb29c9fa9efb85f2712a4d5514b0663bb74bb3d8674306dc83ee151e537b","45","4.7304","0","1.0","0","0","0","0.349","0.003","0.0","SAP","libmysql","Windows","FINANCE-432-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_INVOICE","0"
"2025-12-11T08:03:30.843086","4","statement/sql/select","dinh_mai_my","CUSTOMER_SERVICE-802-PC","0","sales_db","SELECT city, COUNT(*) as customer_count FROM sales_db.customers GROUP BY city LIMIT 10","SELECT `city` , COUNT ( * ) AS `customer_count` FROM `sales_db` . `customers` GROUP BY `city` LIMIT ?","5e8f89b33271ebf6e8a45e5d4e1707be30deea9afd6e991f962d8705add210b5","86","4.9547","0","0.75","0","0","0","0.4631","0.005","0.0","java","libmysql","Windows","CUSTOMER_SERVICE-802-PC","3","3","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","SEARCH_TICKET","0"
"2025-12-11T08:11:59.331551","4","statement/sql/select","luu_tuan_tuan","MARKETING-741-WS","0","sales_db","SELECT COUNT(*) FROM sales_db.products","SELECT COUNT ( * ) FROM `sales_db` . `products`","8121ffecb6337b660718ea040042711af797c7f6e3f07621ad09aad36c724efd","38","4.7345","0","1.0","0","0","0","0.4055","0.003","0.0","chrome","libmysql","macOS","MARKETING-741-WS","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_LEADS","0"
"2025-12-11T09:29:34.336624","4","statement/sql/select","quach_linh_bich","SALES-422-LAPTOP","57319","sales_db","SELECT COUNT(*) FROM sales_db.customers","SELECT COUNT ( * ) FROM `sales_db` . `customers`","df891e227750fc5476acf0b512c23062fb321bb473f5583969cb3d6c9cd8c33d","39","4.7019","0","1.0","0","0","0","0.502","0.003","0.0","excel","libmysql","Win64","SALES-422-LAPTOP","1","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_CUSTOMER","0"
"2025-12-11T09:30:00.854874","4","statement/sql/select","dinh_mai_my","CUSTOMER_SERVICE-802-PC","0","unknown","SELECT status, COUNT(*) as count FROM marketing_db.leads GROUP BY status LIMIT 10","SELECT STATUS , COUNT ( * ) AS `count` FROM `marketing_db` . `leads` GROUP BY STATUS LIMIT ?","ee7a92794b1447d7459f4ef7e2567f7e64f9f886f68c01311e8c6f9b8c16a2d2","81","4.9207","0","0.0","0","0","0","0.3694","0.003","0.0","java","libmysql","Windows","CUSTOMER_SERVICE-802-PC","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","unknown","0","MySQL","VIEW_TICKET","0"
